y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
.57776743,-.89587688,-.061133776,.19069804,.93860656,.19069804,.68492049,-2.4975784,-.34208784,1.2041664,-.42858005,.15971148
4.235857,-14.35722,-4.7054462,-1.4067895,-2.9242151,-1.4067895,-.49672243,-4.3357286,.91847169,-1.2044536,-2.9751914,-.44742504
1.3762603,-5.441731,-1.3826784,-.70595032,-1.8822913,-.70595032,-.25437582,-1.0937823,.58329761,-2.0145478,.27842706,-1.5913301
-2.0144296,7.4332981,1.8172816,1.307605,1.2562685,1.307605,.37169039,2.7606049,-1.3877575,2.623251,2.2969077,-1.0200218
.34556928,-.5919717,-.4694213,.094237976,-.92351735,.094237976,.6436516,-.0071968394,-.023963772,2.2800982,-1.2536219,1.2657924
1.5905321,-6.1973109,-1.9947835,-1.0365051,-.24264425,-1.0365051,-.64949477,-1.7990109,.56163275,-1.754132,-1.6181791,-1.2011745
-.31743351,.96565282,.40671524,.4113636,-1.4874099,.4113636,1.2017245,.11638653,-.094490752,3.2303381,-.97412223,-1.3099722
2.9126909,-10.334225,-2.2038326,-1.1665573,-2.4065857,-1.1665573,-.51878792,-3.399492,.52758813,-2.0376496,-1.8623877,-1.3664193
-8.5704651,28.065355,6.2401881,3.2952158,6.443367,3.2952158,1.2682736,7.3429556,.18013938,2.470716,6.3919792,-1.5799131
2.0981896,-5.354795,-1.3537705,-.30244988,-1.6930802,-.30244988,.67110282,-1.2073908,-1.1667566,1.6970209,.20977449,1.3076715
3.3047636,-10.07555,-1.4024998,-1.2878079,-2.7734637,-1.2878079,.32366002,-3.0171621,-.63046867,1.7105396,-3.1309295,.91740543
-1.2595724,4.4827337,-.25447202,1.0132818,-1.1291397,1.0132818,3.2025614,.057257425,.57996309,6.207334,-.36455113,-1.1505233
-2.3081172,7.3230057,.36135453,.55641675,2.8469748,.55641675,-.275408,2.3772569,.89999408,-.77607918,1.9967915,.66897494
.66945487,-3.7211649,-2.1226335,-.76101154,.081307054,-.76101154,-.969401,.088550799,.7230348,-1.972783,-.56835389,-2.0856249
3.348105,-11.445073,-2.6022398,-1.3352338,-2.9344397,-1.3352338,-.75160742,-.85313737,-1.633181,-1.7177013,-1.7294106,-.64498329
2.5284705,-9.1074686,-2.6368644,-.7982167,-3.3437729,-.7982167,.0028964351,-1.6416965,.10840176,-.062015146,-3.3486459,-.15743785
2.3887022,-7.8866577,-2.4916229,-1.3771685,-1.6087528,-1.3771685,-.28617322,-2.2083814,1.4626098,-.47965661,-1.6517998,1.32656
3.0692248,-9.4669371,-2.265439,-.7890268,-1.3980888,-.7890268,-.41712967,-2.7297139,-1.0785124,-1.1666789,-1.3967547,.62951601
-4.949666,17.59623,4.324162,2.037291,5.0619144,2.037291,1.0698173,3.7083352,-.6425817,3.9843369,3.1139226,.32933885
.92707878,-2.7799215,-1.0739566,-.28768107,-.19011524,-.28768107,-.3766177,.088096969,-.65196687,-.77957368,1.0831527,-.3130435
.86573684,-3.3606415,-.73732322,-.13113722,-1.041429,-.13113722,.028666073,-.92736667,-.42091414,-1.0576639,-.88147885,-.80502796
.0085002594,.025244633,-1.9074953,.28624701,.28990969,.28624701,1.0263901,.011053806,.032892291,1.460029,-.26438197,.035425629
1.3370786,-3.5693362,-.8551411,-.092429392,-1.0700471,-.092429392,1.0366786,-1.4589485,-1.0370193,.93018144,-.56296664,.83627313
.5200882,-1.0486379,.38698491,-.069079377,1.1406367,-.069079377,-.58817589,-1.3867593,-.46316549,-.58427918,.57182837,-.37068182
-3.3199477,12.257339,4.9378738,1.4153446,2.4871247,1.4153446,.72295886,2.3510959,-1.072404,.42141953,2.9960966,2.1566734
.17057209,-.95658547,-.76325208,.1396582,-.2094807,.1396582,.83796477,-1.5965172,.49538335,1.6298337,-.63443232,-2.422606
-.58198351,2.646806,-.52511126,.31176749,-.19703314,.31176749,.50367445,1.4856362,.75610483,1.738927,.47861165,2.6484594
-.75735718,3.4946606,.89818859,.57167852,1.1085206,.57167852,1.4263119,-.3635,-.71821749,3.0580721,-.02943233,.22636436
1.6193511,-4.6104555,-1.6394572,.0088459691,-2.2983105,.0088459691,1.4745167,-1.7569076,-.40798908,2.8928127,-.42854196,-.79250509
2.2659166,-8.3648767,-2.3613274,-.7781924,-2.4379694,-.7781924,-.087542333,-.11415599,-1.8074965,-.66916227,-2.79052,-.98497838
-1.0826031,3.4333816,1.4977003,.41178763,-.37791786,.41178763,-.41071209,2.2650826,-.36434677,-.19288935,.86778933,.28923771
-.066777192,.5633201,1.8962892,.45905852,-.39587516,.45905852,1.1078218,-2.722204,-.24082886,1.1731818,-1.4092752,-.59692925
-.84035236,2.9257083,.17150836,.51775604,-1.241197,.51775604,.50164717,1.0365324,1.4217054,1.2206587,1.7200028,.39282447
2.6808193,-10.284911,-1.2241023,-1.5779071,-3.3340411,-1.5779071,-1.1175748,-.8184607,-.63491815,-3.138984,-2.8173127,-.66119814
2.8404379,-9.2209702,-.45995599,-1.0255365,-1.7759348,-1.0255365,-1.3795271,-1.8097802,-1.7446991,-3.6392162,-1.7991055,1.2457844
5.1659951,-18.034285,-4.3033009,-2.4097588,-3.5684798,-2.4097588,-1.2967813,-4.4663825,.42017734,-2.8600483,-3.7769287,-1.148912
.57426864,-1.0797035,.65850198,-.12243515,-.66913545,-.12243515,-.59835976,-1.0081897,.78234977,.58359021,.90941304,.18637331
2.4575317,-8.3148947,-4.4454503,-.59719503,-3.4421716,-.59719503,1.2176952,-2.1153128,1.6647348,3.1485622,-2.4213769,-.32943475
2.6931772,-8.6705551,-1.3731589,-.95542771,-2.4921851,-.95542771,-.23171818,-1.9371569,-.72548074,-1.8408163,-.85108596,.7176525
-.65046781,2.0069475,1.0441149,.21024646,.78020793,.21024646,.42228013,.17659059,-.83673888,-1.8417572,1.2340424,-.11398921
-2.0491648,6.4881754,1.8481879,.28860167,2.1315932,.28860167,-.39861047,1.8222486,.50755292,-.017415667,.34747896,.57400519
-1.0648862,3.0068755,-.23521468,.53945428,-.95562124,.53945428,.97500062,2.8835773,-.73977506,.93814796,1.1359398,-.58352023
3.843514,-10.844118,-4.6175122,-.63200951,-2.5803642,-.63200951,2.298084,-5.0178962,.33758932,5.8524966,-2.9415207,.60958785
2.4172795,-7.0982928,-1.7005384,-1.0324117,-.67480302,-1.0324117,.16857187,-2.4875526,-.33914739,-.18805055,-.63441265,1.0422527
.51522654,-1.8236692,-2.0798779,.058314729,-.42150378,.058314729,1.3444238,-1.6246729,.84133208,2.1968277,-2.0954778,.140991
1.8325506,-7.3825011,-3.5322168,-1.3539206,-1.4661763,-1.3539206,-.84719115,-.91361308,2.0845375,-.1477863,-4.5925665,1.2420884
-1.8054899,6.2894187,1.973218,.4157531,3.3695581,.4157531,-.62917495,.9445796,-.20026815,-.78438914,1.6077442,.10513864
2.7146254,-8.6946754,-2.7992797,-.90686917,-2.564913,-.90686917,.39452627,-2.6906681,.77939755,.53252649,-2.3293283,1.3422852
-4.6961432,15.473742,3.5642235,2.031249,3.3267403,2.031249,1.1670885,3.4465954,-.093403362,3.0051265,3.3588445,-2.3838942
-3.472038,12.733036,3.8491037,1.4432073,3.2151268,1.4432073,.23245548,3.2769098,-.72697413,.66811055,4.7598414,.8331666
2.4688873,-7.5741582,-1.2254312,-.67255521,-1.6450357,-.67255521,-.12869787,-1.9099423,-1.3199407,-1.6587069,.23043123,.036094144
1.2268925,-4.3479457,-1.5041932,-.59118789,-.16215199,-.59118789,-.80474466,-.014001621,-.68047822,-1.3551958,-.8592484,-.059693355
-.27477479,.95616996,-.91932482,.15361302,-.54311383,.15361302,.15253797,1.1810299,.77781469,1.0545721,1.1943208,-.016748199
1.1259005,-3.2816272,-1.2509435,-.13758996,.73452049,-.13758996,.41468191,-1.5716149,-1.3330913,.76273686,-1.7484498,-.09018755
-6.472846,21.356255,4.3855233,2.295974,4.8624816,2.295974,1.1184555,5.3510885,1.0467573,1.3428199,4.9970975,.51668841
-3.3379614,11.602298,2.4843483,1.4995695,2.1947565,1.4995695,.77098078,2.7081449,.44492844,1.9318066,4.0674171,-.64789069
2.9152,-10.222383,-3.4487777,-1.4695662,-3.0003242,-1.4695662,-.86843884,-2.6633797,2.6976702,-1.3294606,-2.1168847,1.0970505
1.8785394,-4.2506509,-.39172739,-.23213904,-1.2210952,-.23213904,1.1130401,-2.3325498,-.95404047,5.1642008,-2.6435001,1.3391908
1.2731432,-5.4876146,-.55599374,-1.5170118,-.25375265,-1.5170118,-3.1966531,-.41721994,1.9700285,-5.9141793,.78237551,-.24345341
2.5504858,-8.1091805,-2.4356172,-.45410213,-1.8551918,-.45410213,.93347281,-3.9540427,.11040302,.092792429,-2.928973,1.1033309
4.3366575,-13.644939,-3.3431568,-1.256765,-1.5111924,-1.256765,-.15261951,-4.3362155,-1.7882249,.10830694,-2.2395213,-1.7140881
-1.4338535,4.763638,.49909166,.51335949,1.7098716,.51335949,-.45018467,1.7656081,.21253242,-1.4003701,1.5929052,1.2877998
2.2673447,-7.609273,-3.1108911,-.95982468,-.90547645,-.95982468,-.3146719,-1.7402689,.3816849,.12743494,-1.681911,-.27315235
4.445076,-14.649813,-2.8347821,-1.3009048,-4.7071238,-1.3009048,-.12962173,-3.9683168,-.40815884,.38882941,-3.3628392,-1.0307677
-2.5906975,7.4145851,1.1416432,.87136865,2.1879234,.87136865,.94520885,-.042524092,1.4395964,-.44282079,-.72993672,-.14818169
3.1154227,-11.098262,-1.8354266,-1.6270047,-1.5997659,-1.6270047,-.79929137,-3.7637661,.15399769,-.75393546,-5.369627,-.42605636
-2.667578,9.526022,2.0167441,1.2990477,2.2360013,1.2990477,.81718719,2.0350275,-.17703389,3.8305054,2.671669,-1.9247075
.39702609,-2.9399338,-.29305598,-.65035194,.78266883,-.65035194,-.9729023,-.89784187,-.2580986,-3.1168942,-2.1833308,-1.678158
3.7579381,-13.135992,-4.2164593,-1.4016286,-3.1630976,-1.4016286,-.29170561,-2.5012023,-.16027023,.69574225,-3.5427513,-1.9347639
-6.5185108,21.165905,3.9132323,2.1843174,5.3869424,2.1843174,.2182869,6.0842414,1.1945672,.73661828,6.0032363,-.9301523
-3.5364127,12.25889,3.2554996,1.273935,2.6638007,1.273935,.34582382,3.0631933,.3827028,1.4504982,3.772522,-.018756026
.24082941,-.26246703,.0066061984,.17686696,-.33393741,.17686696,.23402262,.025898023,-.5487904,.14517325,1.9895412,-.8026911
-2.1118417,8.0396557,.47090626,1.4284631,1.6356945,1.4284631,1.4199204,2.1448824,-.48867425,3.8900278,2.2344069,-.047755037
-5.6845303,19.951023,3.8578951,2.3595779,4.9916668,2.3595779,1.3697368,4.9759169,.036651719,4.7357779,4.1630945,.49119914
1.2115341,-2.6244862,-1.9488401,.39110181,-.22769964,.39110181,1.6759512,-1.0127127,-1.8933885,5.8994122,-1.045542,-1.8421379
-4.753406,16.116917,3.2826378,2.0748038,2.1327233,2.0748038,2.2534068,3.5520663,.74647552,4.8923497,3.8166466,-1.340358
2.7039189,-9.3282185,-4.070847,-.7648477,-2.1441698,-.7648477,.80538273,-.90088606,-1.4880033,.7622456,-2.885006,-.40621215
-1.5078433,6.3334012,3.6264076,.99990457,.35175091,.99990457,.84298474,.37856135,-.86611247,2.4317656,.16248128,1.6829575
1.4460515,-4.7780252,-1.3810831,-.40223819,.26039279,-.40223819,-.13353449,-1.3082591,-1.411065,-1.0280802,-.6014694,-1.0968698
1.1275398,-4.0747604,.40931848,-.82738966,-.34395707,-.82738966,-1.2709057,.022387166,-1.236824,-3.963141,.37723371,.15168074
-2.5996714,9.3561201,2.3025887,1.2947867,3.5010619,1.2947867,.31847551,2.5291359,-1.8847156,-.34741956,3.150135,.23182799
2.0850518,-5.7467794,-.84458429,-.42929918,-1.7326593,-.42929918,.77536249,-3.7543342,.66803426,1.6048862,-1.3450232,1.0393778
2.5758042,-8.0470867,-2.0772202,-.94967306,-1.6495725,-.94967306,.17267695,-1.5753876,-1.0182371,1.2649002,-2.1162302,.047164761
.62459868,-1.6990271,.13796677,.13418293,-1.5463045,.13418293,.82366973,-.52320045,-.85952449,.52941084,-.077904418,.13834423
.61632872,-2.9884629,1.4804375,-.67634887,-1.5983413,-.67634887,-.78682035,-.87560856,.14456756,-1.8690591,-2.4814229,.030519145
-3.7556207,12.301007,2.3662124,1.6076745,3.1007819,1.6076745,1.3001485,2.8850946,-.56657922,.50993198,3.0412555,-.58570921
-3.3651628,12.534798,1.5410171,2.3322895,.36111557,2.3322895,2.6192534,3.831394,-.48256126,4.2880163,4.3570704,1.275763
1.8216896,-6.8849063,-2.1161664,-.91730034,-.44568041,-.91730034,-.73695463,-2.6259,.87439585,-.61713678,-4.5142212,.20507656
1.3727014,-3.6720805,-.79380625,-.18568808,-1.2094039,-.18568808,.20513363,-1.6398652,.13723734,1.6793649,.93537992,-1.2014662
.44553679,-1.4970738,-.68057472,-.18978161,.33239385,-.18978161,.24031514,-.82595462,-.18369025,.41895682,-1.0107175,-.21342239
-7.9227705,27.550682,8.1929722,2.7361877,7.3939548,2.7361877,.82358468,5.1990128,.46878317,2.9547505,6.3894944,.57147694
-.47739542,1.6494434,.77814794,.053692281,.1382007,.053692281,.46700516,1.0445777,-.88587272,1.2752022,-1.3403397,.86522365
1.4674965,-5.3588591,-.82410151,-.55935323,-.33405805,-.55935323,-1.0128622,-2.1001804,.031049522,-2.3397491,-1.0887215,-1.055135
-3.8397012,11.954271,1.1773648,1.529076,3.1843925,1.529076,1.254509,2.1216884,1.158165,-1.1033945,2.2983499,.80520868
-3.6048629,11.729417,3.0124402,1.0933708,3.7580712,1.0933708,-.19816802,2.9679046,.0024275442,-1.1288621,2.0221183,1.0185298
1.0640199,-4.0922256,.72087306,-.87381434,.11907431,-.87381434,-1.6448107,-1.3935733,-.14616008,-3.735558,-.34068081,-.7447831
-.20262346,-.44293311,-.59506226,-.44193736,.7891162,-.44193736,-1.14024,1.4085199,-.021392256,-3.2440557,-.27058691,.40649638
7.4071274,-25.53894,-5.7023883,-2.8545146,-8.9844427,-2.8545146,-.38595617,-6.5317068,1.7745829,-.10368275,-5.8030415,-1.7819052
-6.3004651,21.827679,3.5570316,2.5141907,5.0307932,2.5141907,2.0927474,6.5331378,-.41441235,5.3935261,5.5311871,-.23485765
-1.4063247,5.6310787,1.7345549,.53899384,2.4637897,.53899384,.0073856236,.62491351,-.27755281,.78357214,2.0365341,.36462891
-.09334904,.077012241,1.8867655,.167702,-2.6009731,.167702,-.29887483,1.5541191,-.7994284,-.24780901,.32831511,-.32714388
.81249398,-2.2247925,.26442632,-.5881027,-.35261086,-.5881027,-1.422421,-.37497196,.83699042,-2.9141586,.62431079,2.7800074
.75891447,-4.1917043,-.58879137,-.95133162,-.68427908,-.95133162,-1.1689532,-2.1722982,2.3252809,-4.1692262,-2.5693767,.73666424
-1.3766483,3.9210501,-.85984832,.57235354,.4245609,.57235354,.97138667,.22359738,2.0166464,2.2773817,-.24974321,-.81934077
2.0185518,-6.9687104,-2.6566765,-.58491057,-1.2356149,-.58491057,-.14949764,-2.3217442,.56464422,-2.676985,-.66842765,.71820122
-3.8809171,12.199125,3.4602709,.80987531,3.2395804,.80987531,-1.4065014,4.0857668,1.2002584,-3.4514668,4.8085132,.31068268
1.1398616,-3.4035068,.59173834,-.40900764,-1.9810652,-.40900764,.028576512,-2.3708332,1.1460921,-.63326448,-.63644522,1.2616402
3.9365933,-12.837886,-1.8744438,-1.3475887,-3.1672485,-1.3475887,-.20043245,-3.468034,-1.4325494,-1.202239,-3.8308897,.78438771
-.70899552,3.4177706,2.0466959,.23354979,.78173685,.23354979,.041026499,-.79754859,.87876028,.39341709,2.1474261,.74475157
-3.7592206,13.315668,1.6518582,1.7880082,2.7188668,1.7880082,2.172122,2.9880364,.2087685,5.6357336,2.14415,-.056157593
5.178103,-18.138651,-4.6042967,-2.1522706,-3.4729414,-2.1522706,-2.0660465,-3.7985449,.10771976,-4.2465,-3.5633757,-.58191824
-1.4992331,4.6324787,2.85743,.10212602,-.097054906,.10212602,.010076643,2.6459136,-.98813874,.24069178,-.18284066,.51510513
-1.0142646,4.516583,-.45233065,1.2894229,1.5835829,1.2894229,.73966986,.43180209,-.36498681,2.3101418,1.6493759,.25407073
-1.4019456,5.1138682,1.7729439,.16630048,2.215337,.16630048,-.78507936,1.2332749,.34479085,-.87826902,1.4810443,1.5123594
1.426968,-6.7694426,-1.3751467,-.80352265,-3.4889696,-.80352265,-.37440374,-2.1445088,2.2206316,-3.3313591,-2.4626231,-.54294676
1.1344928,-3.8238399,-1.7880844,-.31167454,.051509384,-.31167454,-.24204849,-.017493831,-1.2043735,-.55720454,-.84327793,-.19002558
-1.4650018,5.0838599,.34850743,.43574241,1.390489,.43574241,.05694548,2.029001,.38743204,.294146,2.0864761,.69431764
.14496584,-.54834849,-1.0361124,.036120776,1.0212055,.036120776,.19834939,.66712904,-1.4711616,.79887086,-.064575814,-1.5353652
3.2073359,-9.4202538,-3.5556331,-1.0515121,.62739664,-1.0515121,-.71947777,-2.9089441,-.7605707,-.84527153,-1.1008823,1.3697585
1.4100748,-7.8068724,-.20391457,-2.1537461,-1.7902672,-2.1537461,-3.413434,-.10054561,2.0087812,-7.2741609,-2.5357864,-1.0151196
-1.2838578,4.7181711,-.49389514,.81292093,.61195338,.81292093,.75984818,1.6209166,.59350604,1.3039925,1.491171,1.4950426
3.9612138,-14.173941,-3.1517506,-1.712993,-2.4188514,-1.712993,-1.9661191,-2.7052047,-.50602871,-4.8629613,-3.1540339,-.070041411
5.6249862,-17.155842,-6.4283519,-.97927135,-4.4988337,-.97927135,1.1361754,-4.7399435,-.66634464,4.3193812,-4.0600257,.25286844
-2.5045455,8.0252609,1.0401781,1.267996,2.1192658,1.267996,-.12144488,1.5351765,.91609365,-.28875923,1.9149429,-.26603064
-2.6173773,7.1587682,2.7556524,.15908061,1.4934642,.15908061,-.73202926,1.2610637,2.0624557,-1.4518596,-.25590515,-.39821386
-.95556378,3.7302074,.19656803,.45376027,2.1797154,.45376027,-.038044974,.73239243,-.247944,-.20584103,1.21586,1.0713691
-5.7106833,18.040077,5.6029739,1.7827916,5.27353,1.7827916,-.00052441389,4.0428095,-.44429597,-1.6648613,4.0292301,-1.7529814
-1.5675576,4.6937613,1.5269094,-.19438151,1.3627627,-.19438151,-.14317845,1.4660991,.86993164,-.33514187,.26727769,.66642523
2.3456662,-7.9474387,-1.6605366,-.72569597,-3.7499826,-.72569597,.30519307,-2.3670304,.97630972,.64446539,-2.9178331,.80218482
-2.3340497,6.5499206,.24759515,.20765896,1.7984743,.20765896,.17710429,2.697202,1.214227,-.028853277,.97320473,-.54655397
-2.7774279,8.0096655,1.9045238,.77374512,.9166826,.77374512,.26276922,2.5214069,.85679227,-.22699292,.63803494,-.51535636
.68335879,-2.6633031,-.62257588,-.26238653,-.78927553,-.26238653,.20719428,-1.8566878,.92281491,-.18897931,-2.9045432,1.2105221
1.2902398,-4.1766291,-1.0284615,-.32861423,-1.0788428,-.32861423,.54905635,-2.8527253,.89157277,.69399357,-1.6360981,-.097480454
-2.5388083,8.0741615,4.1480069,.54375774,1.3715818,.54375774,-1.312201,3.2488856,-.46962729,-2.5634067,3.2767336,-.41186893
4.3705316,-15.744405,-4.0298162,-1.8574775,-4.2525854,-1.8574775,-.22362083,-4.9264536,1.4030262,.10021394,-5.5251298,-1.8500309
-1.3009359,4.3320498,.19626106,.431335,1.1925929,.431335,.54569077,.80063134,.73420376,1.5508925,.82055664,-.30413175
3.8401718,-12.670113,-2.6760924,-1.7662674,-1.5942183,-1.7662674,-1.1239855,-2.7533655,-.98991579,-1.4023261,-2.0816679,-.99189204
-.86778146,2.5278032,-.038131006,-.10391463,1.1648064,-.10391463,-.42668471,.22371998,1.8119218,-.26928988,-.25034261,1.0341843
-.74435449,1.1155434,-1.2628005,.14466155,-.96617675,.14466155,.75129044,2.96542,-.66151303,.43556306,-.34153897,-1.1357411
.54671729,-1.6013128,-1.1882247,.15621021,.30666274,.15621021,.32033968,-.61105239,-.74145854,.29636681,-1.3460246,.68072087
2.3198566,-7.8707957,-1.0314949,-.79482424,-4.2332454,-.79482424,-.57590806,-.39184204,-.048656907,-.85580951,-.8179363,.24351752
1.2815735,-3.2058389,-.66646004,.37535152,-1.5210273,.37535152,1.1067085,-1.1344204,-1.7413427,2.185137,-1.0682065,.31223354
-.65912318,3.7552915,1.8566685,.53294593,1.6861382,.53294593,1.3426301,-1.165028,-1.0310091,3.5098233,.21837664,.093035743
.049672823,.29518858,-1.282428,.43881327,.8777073,.43881327,-.21705803,.36881268,-.32947189,.11488239,.13840951,.95128483
-4.9773536,16.449036,4.7953296,1.2634462,4.6544209,1.2634462,.23029855,2.6824813,1.5596129,1.0122737,1.4847327,1.5489564
1.4039326,-4.8882885,.048051544,-.75537813,-1.6747721,-.75537813,.44806457,-1.9360911,-.26278529,.84095323,-2.1974006,-1.0199037
2.1517029,-7.5328836,.64375484,-1.1692332,-.13174608,-1.1692332,-1.719154,-4.1834569,.19618484,-2.7131147,-3.0663373,-1.0085959
3.2738159,-10.909312,-2.6453757,-.80405962,-4.5770998,-.80405962,1.3477573,-2.9963522,-.43012232,1.4008813,-3.1517055,-.3176716
-.6779511,3.3588254,.72653383,-.10078638,2.4054143,-.10078638,-.42866728,1.2890197,-.43190235,1.4148859,2.5020854,-.19155617
1.5612897,-5.8990135,-1.7202365,-.71857703,-1.5006338,-.71857703,.39558104,-2.0170333,.38046306,1.3485841,-3.7369473,-.93676943
2.8417943,-10.257713,-1.5793656,-1.5425401,-2.9965994,-1.5425401,-.39448595,-3.0458596,.84367704,-1.3216196,-4.2728391,.64259338
.9400965,-3.7097516,-.37463826,-.81440163,-.51797605,-.81440163,-.21596688,-2.2820373,1.30967,.041370492,-2.5208118,-.43718275
1.4451447,-3.9787939,-2.0914788,-.15174058,-1.501659,-.15174058,.86441439,-.018908946,-.92768025,3.1784115,-.55526602,-.1902556
-.47609332,2.009541,1.541864,.29600114,.19651023,.29600114,.89287317,-.97958148,-.23412721,2.4857161,-.51050055,-1.0283611
-.88067383,2.2527962,.25993598,.34913233,.25667828,.34913233,.32363871,.91848993,-.20421134,.22658037,-.8052147,-.43179801
-4.1011453,13.70021,4.5879636,1.4044268,2.8528173,1.4044268,-.076883852,4.158041,-.63058227,-.81901228,4.1789489,.17981699
-1.351752,2.0999703,1.2455376,-.57505,.26387459,-.57505,-.7933228,-.62771088,3.1616917,-2.9225352,-2.6423304,.087914467
1.7693161,-5.5386019,-1.633991,-.18398269,-1.451622,-.18398269,.67390847,-1.736184,-1.0227479,1.326074,-1.5856322,-.74811071
.99768275,-3.8460615,.34079829,-.8396976,-.38992566,-.8396976,-1.2694182,.95466536,-1.8027861,-1.3509456,-.92960918,-1.3983408
-1.0450878,2.618027,-.55224681,.11032585,.43968308,.11032585,.14736427,1.3018894,1.0606854,.84384549,-.68966931,-.24103408
-.92202729,3.2057357,.51752192,.70490587,1.5381963,.70490587,.75303942,-.57588053,-.43695328,.90660381,.6968652,-1.466329
4.0729756,-14.206062,-4.0637269,-1.9500828,-2.1853819,-1.9500828,-1.0407777,-3.6439257,.62791586,-2.3077288,-3.1329229,-.50456721
.026796777,-.23844115,-.24376673,.12107038,.72259623,.12107038,-.33753067,.19032027,-.81220102,-.84037691,.81694371,-1.3833339
2.8683043,-10.5906,-2.2769439,-.72631925,-4.5415425,-.72631925,.99103016,-1.9630921,-1.3474129,1.0779163,-5.63484,-.85131001
-3.9929721,12.935635,3.1462617,1.4660743,1.2506857,1.4660743,1.1490384,3.4648936,.9926067,1.6117879,4.1020384,-1.2301044
4.1330204,-13.182306,-3.9633207,-.83583283,-4.0198927,-.83583283,1.9424731,-5.4128728,-.057027109,2.495506,-4.3882108,.14856154
-1.9529936,6.4997206,4.0413566,.70659238,.84889609,.70659238,-.4499678,1.3007274,-.65447628,-1.9117374,1.1788161,.89842975
3.3857841,-10.932553,-2.8859515,-1.2426149,-1.0399476,-1.2426149,-1.3751019,-3.1454127,-.00091004767,-1.7589557,-.56674004,-1.1355463
1.1192136,-3.4984045,-1.1663175,-.52012974,-.66504294,-.52012974,-.66291595,.65116334,-.61503214,.64989817,.27880734,-.85856748
.78899038,-3.8784063,-1.745656,-.57599109,-.26296261,-.57599109,-.90423948,-.2539115,.44034541,-3.6057401,-.9903934,.13301292
.31727424,-1.4062374,-.16072628,-.26765627,-.92313319,-.26765627,.77472699,-.46905756,-.092734769,.42073131,-2.5815644,1.3277981
-1.3302261,3.1816509,.74899542,.2292915,.28034887,.2292915,-1.0626873,3.2642109,-.50780004,-3.6064873,1.0098146,.53308874
-.62408555,3.1032243,-.9764322,1.1793157,-.21075687,1.1793157,2.1482537,.24986836,-.46634009,3.9677556,1.8408955,-.80805171
.91243285,-3.728801,.18416367,-1.2013612,-1.4905406,-1.2013612,-1.9395233,-.57752508,2.4973466,-3.2851157,.93458772,.26875177
2.6558182,-9.3320045,-2.9377286,-1.2405784,-1.3950187,-1.2405784,-.77734143,-.071395472,-1.6693631,-3.2359524,-.44087887,-.27910048
-1.1933079,5.0376735,.19242865,.94222456,1.5588779,.94222456,.93410546,.84726101,-.37944862,1.6316528,1.9282007,1.022006
2.7328236,-8.4766312,-1.5220236,-1.1195222,-1.144104,-1.1195222,-1.2648792,-1.9665234,-.34005675,-2.2535815,.58723783,-.0067731887
1.3819138,-4.504302,-.21145235,-.24371383,-3.2477303,-.24371383,-.097023062,-.72986132,.26919258,-.60706949,-.1437683,.49937785
2.9265325,-10.580458,-1.2520252,-1.6147937,-2.0168486,-1.6147937,-2.4261088,-1.6802,.024312623,-5.9205108,-1.0302762,.39274129
-.92488766,4.5176339,1.1989778,.80327034,.19107118,.80327034,1.689082,.58979696,-.75783473,4.1799078,1.9481683,-.30300686
5.4982114,-17.3158,-3.6805184,-1.6752216,-5.636467,-1.6752216,.85321695,-4.724997,-.77659178,1.1431108,-2.765918,.0091529172
-.4087123,1.4579659,-2.2081528,.45047054,-1.2450012,.45047054,.80419379,.63264948,2.5733354,2.5293965,.9894523,.77810436
-2.921751,9.2348938,1.6596576,1.0607672,1.5012869,1.0607672,.21951692,2.9247689,.80812949,.60512495,2.111589,-.27712801
3.1516626,-9.3617296,-2.7725766,-.65240717,-1.9044579,-.65240717,1.4523699,-4.1272478,-.70500314,2.83145,-3.5164711,.73657721
1.6279707,-5.7803407,.21807979,-1.0864377,-2.1116493,-1.0864377,-.95147693,-1.1523936,.38997489,-1.9114318,-1.5576253,.69384652
-1.1381936,4.293385,1.5687921,.33270311,3.7029159,.33270311,-.39222112,-1.2246373,-.026870741,-.99273533,1.017803,-.17057787
-2.615701,8.0558395,.90621793,.72813296,2.1069517,.72813296,-.23761439,2.5890317,1.2349868,-.63658226,1.9352423,.29825243
1.0712662,-2.8889117,-3.4786949,.22116812,-.090405732,.22116812,1.2158347,-1.0020691,.024087097,3.4336984,-1.4355911,.28567198
2.6282933,-8.0020819,-3.779783,-.50741917,-2.7067556,-.50741917,1.3067298,-1.8622092,.054774355,3.7397211,-1.8595421,-.10419752
2.7864776,-10.782799,-2.6905053,-1.2757299,-4.789217,-1.2757299,-.76202208,-.74374312,.75414824,-2.6312063,-3.0488245,.44479349
3.1331224,-10.139393,-.98984486,-.71325403,-2.9364386,-.71325403,-.41161928,-2.7066336,-1.6683483,-1.4822356,-2.1356282,-.25569177
-2.0654135,8.6081648,2.8222053,.97698498,1.8662558,.97698498,.80471438,.84403908,.31698036,2.982486,3.309021,.84458572
.33106628,-1.2549796,-.86303276,-.15256025,.83867902,-.15256025,.17967792,-.89174432,-.21343891,-.94163686,-.26703671,-.17110778
1.4821187,-4.261754,-.60384387,-.5742982,-.69511384,-.5742982,-.37730744,-1.5027915,.065898962,.75067079,-.47051916,-.058426082
