PROVINCE,urban,age,gender,I1_3_1,party,army,sec_lan,f_b_hukou,f_n_hukou,m_b_hukou,m_n_hukou,b_hukou,n_hukou,local_hukou,migrant_hukou,cungaiju,u_w_m,u_c_m,r_m,p_m,uint_add_m,br_m,bus_m,I1_20_1,I1_20_2,n_r_o_i,I1_20_4,I1_20_5,I1_21,I1_22_1,I1_22_2,I1_22_3,tech_edu,I2_10,work_exp,I3a1_1,I3a1_2,I3a1_5,I3a1_9,I3a1_14,I3a1_16_1,I3a1_16_2,I3a1_16_3,I3a1_19_1,I3a1_19_2,I3a1_19_3,I3a1_20_1,I3a1_20_2,I3a1_20_3,I3a1_20_4,I3a1_20_5,I3a1_20_7,I3a1_20_8,I3a1_20_9,I3a1_21,I3a2_1,friend,psychofriend,discussfriend,moneyfriend,memberelect,happy,happycp,I7_7_1,I7_7_2,I7_9,soccls,b_soccls,I7_10_3_1,t_soccls,soctrs,I9_1,I9_2,arm,health,I9_5,I9_6,ill,I9_8,I9_9,I9_10,I9_11,I9_12,I9_14,interviewway,reject,impat,itviewer_trust,fudge,colla,rely,lang,sinitviewer,look,sinitviewee,y,belief,edu,fedu,medu,jobmean,dinner,socresp,localsc,comlk,plan
440000,1,33,0,360000,0,0,1,1,99998,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,4,2,2,-999,2,2,2,1,2,1,2,1,-999,1,0,0,0,3,4,4,1,3,2,3,2,4,2,3,150,80,150,1,1,1,0,0,0,2,3,0,0,1,4,4,4,4,4,4,1,1,8,0,1,0,3,2,1,.4998171,.14427178,.23965405,1,-2.102772,2
610000,0,52,1,610000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,2,1,3,5,5,3,3,4,0,3,6,3,3,175,150,167,2,1,1,0,0,0,3,3,0,0,1,4,4,3,3,3,3,1,0,8,0,0,0,1,1,1,-.27426741,-999,.23965405,1,-.09816055,8
620000,0,22,0,620000,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,3,3,2,3,5,6,2,3,2,4,2,9,3,3,163,101,164,1,1,2,0,0,0,2,2,0,0,1,4,4,4,4,4,4,1,1,7,1,1,0,-999,2,1,-999,1.9138554,.23965405,1,-.95805705,1
330000,0,58,0,330000,0,0,0,1,99998,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,2,2,5,99998,5,5,2,3,4,0,0,0,0,3,158,120,154,3,1,2,0,0,-999,3,3,0,0,1,4,3,3,4,3,3,1,1,6,0,0,1,1,1,1,.78997415,-999,.23965405,1,.18415952,8
440000,0,50,1,440000,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,3,1,3,1,2,4,4,4,3,-999,4,4,-999,1,-999,2,2,2,2,1,1,1,1,5,2,1,1,2,4,2,165,110,165,2,1,1,0,0,0,4,4,1,1,1,4,4,4,4,4,4,2,0,8,0,0,0,3,1,1,-.26577023,.033637352,.23965405,1,.18415952,2
430000,0,39,1,430000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,3,3,1,1,1,1,1,4,2,1,1,5,0,4,160,110,157,5,5,3,0,1,365,1,1,0,0,1,4,4,4,4,4,4,1,0,6,0,1,0,-999,1,2,.4490383,-999,-1.1265804,1,-.198245,8
440000,1,59,1,440000,0,0,0,1,99998,1,99998,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,4,3,3,1,3,4,1,4,4,6,4,7,3,3,165,140,164,2,1,1,0,0,0,1,3,0,0,1,3,4,4,4,4,4,1,0,8,0,1,0,3,1,1,.62544912,-.55632687,.23965405,1,.28424397,7
510000,0,35,0,510000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,1,3,3,1,2,2,4,3,5,2,3,155,100,155,3,3,3,0,0,1,3,3,0,0,1,4,4,4,4,4,3,1,1,7,0,1,0,1,1,1,-.37018329,-.92245275,.23965405,1,-.57815105,8
620000,0,54,0,620000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,3,6,6,1,3,4,1,1,1,1,1,156,130,154,5,1,1,1,0,15,1,1,0,0,1,4,4,4,4,4,3,1,0,6,0,0,0,1,1,1,1.3656436,-.92245275,2.3947544,1,-.57815105,8
370000,0,37,0,370000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,3,2,3,1,6,3,1,3,4,5,5,8,3,3,163,150,160,1,1,1,0,0,0,2,2,0,0,1,2,2,3,1,3,2,1,1,5,0,1,0,1,1,1,.64698255,.87756401,.93470472,1,1.146639,2
330000,1,32,1,450000,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,5,5,2,4,5,1,5,4,7,7,9,6,3,165,110,150,1,1,1,0,0,0,2,2,0,0,1,4,4,3,3,3,3,1,0,8,1,0,0,4,3,4,-1.1686684,2.6121936,-1.1265804,1,-1.34296,2
420000,1,16,0,420000,0,0,1,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,3,6,6,3,3,4,9,8,8,8,2,175,150,155,1,1,1,0,0,0,3,2,0,0,1,4,4,3,4,3,3,1,1,8,0,1,0,2,3,3,-999,.14427178,.23965405,1,-1.3404616,2
520000,0,25,1,520000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,5,5,1,2,4,3,2,4,2,4,3,6,5,3,168,105,155,3,2,2,0,0,0,1,1,0,0,1,1,3,3,3,3,3,2,0,6,1,0,0,3,2,1,2.2287593,1.402038,.23965405,1,-1.538132,1
360000,0,26,0,360000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,3,6,4,3,4,4,2,1,2,1,2,158,100,156,2,2,3,0,0,0,4,3,0,0,1,4,4,4,4,4,4,2,1,5,0,1,0,2,3,1,1.5567031,-999,-4.0705466,1,-1.4380475,8
620000,0,18,1,620000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,5,1,4,5,5,2,5,4,4,2,7,5,3,180,108,176,3,3,1,1,0,0,3,2,0,0,1,4,4,4,4,4,4,2,1,8,0,1,0,2,2,2,-999,-999,.23965405,1,.66415,2
440000,0,23,1,440000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,3,2,2,3,3,2,3,4,4,4,6,4,3,174,116,173,2,2,3,0,0,4,2,3,0,1,1,4,3,3,3,3,3,2,1,6,0,0,1,3,1,1,-.14466844,1.2353219,.23965405,0,-1.3379631,2
610000,0,33,0,610000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,4,4,4,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,5,2,2,2,1,3,3,1,5,2,4,2,5,2,2,158,130,158,1,1,1,0,0,0,3,2,0,0,1,4,4,1,3,4,3,2,1,6,0,1,0,2,1,1,-2.2536464,-.92245275,.23965405,1,-.95805705,8
450000,1,40,0,450000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,1,1,2,3,1,1,3,4,1,1,1,1,2,2,160,100,160,3,1,2,0,0,7,1,1,0,0,1,4,3,3,2,3,3,2,0,-999,0,1,0,2,1,1,-999,-.92245275,-.43152967,1,-1.538132,8
350000,0,62,0,350000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,2,4,1,1,3,4,4,5,2,3,158,110,153,4,3,3,0,0,0,2,3,0,0,1,4,3,3,3,3,3,2,1,6,0,1,1,1,1,1,-.94632351,-.92245275,.23965405,1,-.1957465,8
440000,0,24,1,340000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,2,2,2,2,1,1,2,2,3,-999,3,-999,3,1,-999,3,2,2,3,3,4,4,3,3,3,5,6,5,5,3,178,131,177,2,1,1,0,0,0,2,2,1,0,1,2,3,3,2,3,3,1,1,6,0,0,0,3,1,1,-1.5339931,1.6098158,.23965405,1,-.57815105,1
440000,0,58,1,340000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,99998,5,5,1,4,4,1,1,5,1,3,169,140,165,3,2,1,0,0,0,2,3,1,0,1,4,4,4,4,4,3,1,1,5,1,0,0,-999,1,1,-.28030449,-.92245275,.23965405,0,-.47556806,8
620000,0,44,0,620000,0,0,0,1,99998,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,3,2,2,5,4,1,5,1,5,1,3,146,105,142,2,1,1,0,0,0,2,2,0,0,1,4,4,4,4,4,3,1,1,6,0,1,0,1,1,1,.21383393,-999,.23965405,1,.38682693,8
620000,0,45,0,620000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,2,1,3,4,4,1,4,4,5,3,6,4,3,155,96,155,3,2,2,0,0,0,2,2,0,0,1,4,4,4,4,4,3,1,1,7,0,1,0,-999,1,1,1.2304783,-.92245275,.23965405,1,1.906451,8
330000,1,64,0,330000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,4,3,5,1,5,5,1,4,4,0,0,0,0,4,153,108,151,1,1,1,0,0,0,2,2,0,0,2,3,2,2,2,2,2,1,1,4,0,1,1,1,1,1,-999,-.92245275,2.3947544,0,1.906451,8
420000,1,49,0,420000,0,0,0,1,99998,1,99998,2,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,2,2,2,4,4,1,1,3,1,1,1,1,1,1,1,-999,2,2,2,2,3,4,5,4,5,4,6,6,5,5,2,160,125,160,3,2,3,0,0,0,2,2,0,0,1,2,3,3,2,3,3,2,1,6,0,1,0,4,4,2,.93296576,1.1783026,.23965405,0,.66415,8
340000,0,62,1,340000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,5,5,1,5,5,1,1,4,0,3,8,2,3,165,118,160,2,2,2,0,0,15,2,3,1,1,1,4,4,4,4,4,4,2,1,-999,0,1,0,1,1,1,-.35129833,-.92245275,-1.9154463,0,1.0440559,8
520000,0,63,1,520000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1,4,3,1,4,4,4,3,-999,3,-999,4,1,-999,1,0,0,0,1,3,3,1,1,4,4,3,5,1,3,160,118,158,3,1,1,1,0,2,1,2,0,0,1,4,4,4,3,3,3,2,1,5,1,0,0,1,1,1,-.91875297,-.38961071,-1.9853945,1,.18166101,8
440000,0,50,1,440000,0,0,0,1,1,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,2,1,1,1,3,3,1,4,4,5,5,8,5,3,170,130,170,1,1,1,1,0,0,3,3,1,0,1,4,4,4,4,4,4,2,1,7,0,1,0,1,1,1,.32508105,-.92245275,-.52534491,1,.66664851,2
310000,1,39,1,340000,1,0,1,1,1,2,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,2,2,2,3,3,1,4,4,4,2,4,1,4,2,1,-999,4,5,4,5,3,5,5,2,4,5,0,0,0,3,3,173,170,172,3,1,1,0,0,0,3,2,1,1,1,4,4,4,4,4,4,1,0,-999,0,1,0,5,1,1,.4998171,.84487039,.93470472,1,-1.3404616,2
440000,1,29,0,340000,1,0,1,2,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,2,2,3,4,4,1,1,4,4,2,-999,4,-999,-999,0,-999,5,2,2,4,1,6,5,1,4,2,5,4,5,6,3,153,100,155,2,1,1,0,0,0,1,2,0,0,1,4,4,3,4,3,3,1,0,6,0,1,0,4,3,3,-.80936903,.28666231,.23965405,1,.28424397,2
230000,1,38,1,230000,0,0,0,1,99998,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,3,3,2,4,1,4,3,0,2,3,173,130,-999,3,2,4,0,0,0,2,2,1,1,1,4,4,4,4,4,4,1,1,6,0,1,0,2,2,2,-999,.31098789,-.45539662,0,1.906451,1
530000,0,20,0,530000,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,3,3,2,3,4,4,1,4,2,4,5,8,2,2,162,94,164,3,1,3,0,0,1,1,3,0,0,1,4,4,3,1,3,3,1,1,5,0,1,0,3,2,2,-999,-.69024634,-1.9154463,1,-.1957465,2
520000,0,65,1,520000,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,3,2,2,4,3,1,3,4,2,4,6,3,5,2,165,110,-999,3,2,1,0,0,0,4,3,1,0,1,4,3,3,2,3,2,1,1,7,0,0,0,2,1,1,-1.2580141,.55564481,.26352102,0,-.1957465,2
350000,0,48,1,350000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,6,6,3,2,3,5,3,7,1,3,174,150,170,3,1,1,0,0,0,3,3,1,1,1,2,3,3,3,3,3,2,1,6,0,1,0,1,1,1,-.30919349,-.010569289,-.43152967,1,1.146639,2
360000,0,42,0,360000,0,0,0,99998,99998,99998,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,1,3,4,2,1,1,3,3,2,1,4,1,3,152,110,152,3,3,3,0,0,0,3,2,0,0,1,4,4,3,3,3,3,2,1,4,0,1,1,-999,-999,1,-1.95196,-.92245275,-999,1,-.09566205,2
620000,0,17,0,620000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,2,1,99998,3,5,2,4,3,3,5,4,4,3,164,108,165,1,1,3,0,0,0,3,1,0,0,1,3,3,3,3,3,3,2,1,-999,1,1,0,2,2,2,-999,-999,-.43152967,1,-.198245,2
440000,0,38,0,440000,0,0,0,99998,1,99998,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,2,2,4,3,4,5,1,1,4,5,3,6,2,3,160,100,167,4,4,4,1,0,30,3,3,0,0,1,4,4,3,2,3,3,2,1,6,0,1,0,1,1,1,.78997415,-.92245275,.93470472,1,1.5265449,8
510000,0,15,0,510000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,3,2,3,4,4,1,4,4,5,5,5,5,3,157,84,157,2,1,1,0,0,0,4,4,0,0,1,4,4,4,4,4,4,2,1,10,0,0,0,1,2,1,-999,-999,.23965405,1,-.1957465,2
370000,0,24,0,370000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,3,4,4,2,2,4,0,0,0,3,3,155,110,154,2,2,2,0,0,0,3,3,0,0,1,4,4,3,3,3,3,2,1,7,0,1,0,3,2,2,-.80333191,.14427178,.23965405,1,.66415,8
430000,0,55,1,430000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,4,3,2,5,3,4,1,4,1,4,170,105,168,3,1,2,0,0,0,3,1,1,1,2,4,4,4,4,4,4,1,1,5,0,1,0,1,2,1,1.6176929,-.69024634,1.7235707,1,-.57565254,2
130000,0,16,0,130000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,5,1,99998,6,6,1,4,3,5,5,5,5,3,160,96,158,1,1,1,0,0,0,3,3,0,0,1,4,4,4,4,4,4,2,1,9,0,1,0,2,1,1,-999,-.92245275,.23965405,1,1.5265449,2
530000,0,67,1,530000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,2,2,2,1,6,1,1,3,4,5,5,6,5,3,170,100,168,2,1,1,0,1,7,1,1,1,1,1,4,4,3,3,3,3,1,1,6,0,1,0,2,1,1,-.44900346,-.32412046,.93470472,1,1.0465544,8
620000,0,43,0,620000,0,0,0,1,99998,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,1,1,3,5,4,1,4,4,5,4,7,2,2,156,84,153,3,3,2,0,0,-999,3,3,0,0,1,4,4,3,3,3,3,2,1,5,0,0,0,-999,1,1,-.94632351,-999,.23965405,1,-.09816055,8
650000,0,38,0,650000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,3,2,2,4,4,1,4,4,8,5,10,5,3,154,100,160,3,3,3,0,1,7,4,2,0,0,1,4,4,3,3,3,3,2,0,5,1,1,1,1,1,2,-999,-.92245275,.23965405,1,-.57815105,8
440000,1,18,1,440000,0,0,1,2,2,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,2,2,3,4,3,1,4,4,5,5,7,5,2,168,125,160,2,1,1,1,0,0,3,2,0,0,1,3,2,3,2,3,3,1,1,5,0,1,0,3,2,3,-999,-999,.23965405,1,-.57815105,2
440000,1,45,1,420000,0,0,1,1,99998,1,2,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,2,2,2,4,1,3,1,1,3,3,-999,3,-999,2,1,-999,2,2,2,2,3,2,3,4,2,3,3,4,5,3,3,170,126,167,2,1,3,0,0,0,2,2,0,1,1,4,4,3,4,4,3,1,0,7,0,0,0,3,2,1,-.65616643,.14427178,2.3947544,1,-1.3379631,9
650000,0,25,1,650000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,1,2,1,3,1,2,2,4,4,4,3,3,1,-999,2,2,2,2,3,5,5,2,4,2,5,3,7,4,2,150,120,155,2,2,2,0,0,15,2,2,0,0,2,4,4,4,1,4,4,2,1,4,0,1,1,2,1,1,-.15884639,-.75573659,-1.9154463,1,.66415,2
210000,1,30,1,210000,0,0,0,1,2,1,2,2,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,99999,1,1,1,1,0,1,1,0,2,2,3,4,1,1,1,3,4,1,-999,1,-999,1,1,-999,4,5,5,5,1,5,5,1,5,4,5,4,8,5,2,178,180,176,1,1,1,0,0,0,3,3,0,1,1,1,3,3,2,3,3,1,0,-999,1,0,0,3,2,2,-.94632351,1.3777124,-1.2442626,1,1.0465544,2
630000,1,64,1,630000,0,0,0,2,99998,2,99998,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,3,3,3,3,3,2,3,4,2,4,3,172,140,180,4,4,4,1,0,0,3,3,0,0,1,4,4,3,4,3,3,1,0,7,1,0,1,2,1,1,-.4697516,-999,.23965405,1,-.95805705,8
510000,0,38,1,510000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,1,1,3,2,1,5,4,4,3,6,2,3,167,140,165,2,1,2,0,0,5,2,2,1,1,1,4,4,4,4,4,4,2,1,6,0,1,0,1,1,1,.64698255,-999,-999,1,.66415,2
440000,1,35,0,440000,1,0,0,2,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,2,2,2,4,4,1,1,-999,2,2,-999,2,2,2,1,-999,2,2,2,2,1,5,4,1,3,4,4,3,6,4,3,170,98,168,2,1,2,0,0,0,2,3,0,0,1,4,3,3,3,3,3,2,0,5,0,1,0,4,2,1,-.94632351,-.46651101,.23965405,1,.18415952,8
620000,0,39,0,620000,0,0,0,1,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,4,3,4,2,4,4,4,3,6,3,3,160,140,160,3,1,1,0,0,0,2,3,0,0,1,4,4,4,4,4,4,1,1,6,0,1,0,-999,2,1,-.12277865,-.92245275,.91083777,1,.66415,8
120000,0,33,0,130000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,3,4,4,3,3,2,1,1,3,2,3,156,120,156,2,2,2,0,0,0,2,2,0,0,1,1,4,3,2,3,3,1,1,4,0,0,0,1,1,1,-999,.14427178,-.43152967,1,-.198245,8
410000,0,47,1,410000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,3,3,4,2,2,3,3,2,3,3,6,4,3,175,153,177,3,4,1,0,0,30,2,1,1,0,1,4,4,4,4,4,3,1,1,6,1,0,0,1,1,1,-.66034037,-.92245275,-.43152967,1,-.1957465,1
